date,o3_ppb,UnixTime,e2v03,no2,Temp,Rh,days from start,O3_sqrt,O3_sq,O3_cu,ln_O3,temp_sqrt,temp_sq,temp_cu,ln_temp,rh_sqrt,rh_sq,rh_cu,ln_rh,03_mult_temp,03_sq_mult_temp_sq,ln_03_mult_ln_temp,03_mult_rh,03_sq_mult_rh_sq,ln_03_mult_ln_rh,temp_mult_rh,temp_sq_mult_rh_sq,ln_temp_mult_ln_rh,03_mult_rh_&_temp,03_sq_mult_rh_sq_&_temp_sq,ln_03_mult_ln_rh_&_ln_temp,e2v03_int_lag_1,e2v03_int_lag_2,e2v03_int_lag_3,e2v03_int_lag_4,e2v03_int_lag_5,e2v03_int_lead_1,e2v03_int_lead_2,e2v03_int_lead_3,e2v03_int_lead_4,e2v03_int_lead_5,diff,e2v03_slope_lag_1,e2v03_slope_lag_2,e2v03_slope_lag_3,e2v03_slope_lag_4,e2v03_slope_lag_5,e2v03_slope_lead_1,e2v03_slope_lead_2,e2v03_slope_lead_3,e2v03_slope_lead_4,e2v03_slope_lead_5,ln_O3_int_lag_1,ln_O3_int_lag_2,ln_O3_int_lag_3,ln_O3_int_lag_4,ln_O3_int_lag_5,ln_O3_int_lead_1,ln_O3_int_lead_2,ln_O3_int_lead_3,ln_O3_int_lead_4,ln_O3_int_lead_5,ln_O3_slope_lag_1,ln_O3_slope_lag_2,ln_O3_slope_lag_3,ln_O3_slope_lag_4,ln_O3_slope_lag_5,ln_O3_slope_lead_1,ln_O3_slope_lead_2,ln_O3_slope_lead_3,ln_O3_slope_lead_4,ln_O3_slope_lead_5,Temp_int_lag_1,Temp_int_lag_2,Temp_int_lag_3,Temp_int_lag_4,Temp_int_lag_5,Temp_int_lead_1,Temp_int_lead_2,Temp_int_lead_3,Temp_int_lead_4,Temp_int_lead_5,Temp_slope_lag_1,Temp_slope_lag_2,Temp_slope_lag_3,Temp_slope_lag_4,Temp_slope_lag_5,Temp_slope_lead_1,Temp_slope_lead_2,Temp_slope_lead_3,Temp_slope_lead_4,Temp_slope_lead_5,ln_temp_int_lag_1,ln_temp_int_lag_2,ln_temp_int_lag_3,ln_temp_int_lag_4,ln_temp_int_lag_5,ln_temp_int_lead_1,ln_temp_int_lead_2,ln_temp_int_lead_3,ln_temp_int_lead_4,ln_temp_int_lead_5,ln_temp_slope_lag_1,ln_temp_slope_lag_2,ln_temp_slope_lag_3,ln_temp_slope_lag_4,ln_temp_slope_lag_5,ln_temp_slope_lead_1,ln_temp_slope_lead_2,ln_temp_slope_lead_3,ln_temp_slope_lead_4,ln_temp_slope_lead_5,Rh_int_lag_1,Rh_int_lag_2,Rh_int_lag_3,Rh_int_lag_4,Rh_int_lag_5,Rh_int_lead_1,Rh_int_lead_2,Rh_int_lead_3,Rh_int_lead_4,Rh_int_lead_5,Rh_slope_lag_1,Rh_slope_lag_2,Rh_slope_lag_3,Rh_slope_lag_4,Rh_slope_lag_5,Rh_slope_lead_1,Rh_slope_lead_2,Rh_slope_lead_3,Rh_slope_lead_4,Rh_slope_lead_5,ln_rh_int_lag_1,ln_rh_int_lag_2,ln_rh_int_lag_3,ln_rh_int_lag_4,ln_rh_int_lag_5,ln_rh_int_lead_1,ln_rh_int_lead_2,ln_rh_int_lead_3,ln_rh_int_lead_4,ln_rh_int_lead_5,ln_rh_slope_lag_1,ln_rh_slope_lag_2,ln_rh_slope_lag_3,ln_rh_slope_lag_4,ln_rh_slope_lag_5,ln_rh_slope_lead_1,ln_rh_slope_lead_2,ln_rh_slope_lead_3,ln_rh_slope_lead_4,ln_rh_slope_lead_5
8/3/14 20:03,53,1407096216,435.5555556,642.5555556,32.53333333,29.48888889,9,20.86996779,189708.642,82628652.95,6.076622355,5.703799903,1058.417778,34433.85837,3.482265205,5.430367289,869.5945679,25643.37759,3.384013545,14170.07407,200790999.3,21.16041059,12844.04938,164969604.5,20.56337236,959.3718519,920394.3501,11.78403262,417859.7399,1.75E+11,71.60711605,0,437.8205128,876.4871795,1315.778846,1755.570513,0,435.0694444,852.3611111,1252.361111,1652.069444,-0.004280432,-1.025641025,-0.846153846,-0.758547008,-0.673076923,-0.538461538,-1.752136752,-1.362179487,-12.43589744,-9.326923077,-7.578205128,0,6.081808352,12.16554789,18.25071125,24.33701227,0,6.075505037,12.10843117,18.09989572,24.09063056,-0.002342607,-0.001931182,-0.001730087,-0.00153442,-0.001227536,-0.004014693,-0.003124666,-0.029724167,-0.022293125,-0.01812638,0,32.625,65.30384615,98.05769231,130.8653846,0,32.44166667,62.98333333,91.73461538,120.5150641,-0.05,-0.053846154,-0.066666667,-0.053846154,-0.056666667,-0.066666667,-0.125,-1.288888889,-0.957692308,-0.761666667,0,3.485078572,6.971806144,10.46082555,13.95148853,0,3.479439613,6.896775568,10.25545773,13.61515395,-0.001532567,-0.001649,-0.002038742,-0.00164629,-0.001730731,-0.002047084,-0.003849134,-0.0420848,-0.031251462,-0.024845259,0,29.61602564,59.21282051,88.75128205,118.2128205,0,29.37361111,61.74861111,97.23675214,132.6707265,-0.001282051,0.019230769,0.038461538,0.048076923,0.088076923,-0.126495726,-0.178525641,1.958760684,1.467307692,1.153589744,0,3.388315621,6.77598147,10.16167382,13.5447586,0,3.380088989,6.852820169,10.42201875,13.98968882,-4.33E-05,0.000649773,0.001301238,0.00162867,0.00299636,-0.004280432,-0.006064772,0.06033465,0.045201314,0.035589385
8/3/14 20:04,51,1407096270,434.5833333,635.8333333,32.35,29.25833333,9,20.8466624,188862.6736,82076570.24,6.074387718,5.68770604,1046.5225,33855.00288,3.476614021,5.409097275,856.0500694,25046.59828,3.376164433,14058.77083,197649037.3,21.11830151,12715.18403,161675904.9,20.50813177,946.5070833,895875.6588,11.73762061,411336.2033,1.69E+11,71.29885844,0,436.4316239,874.2521368,1312.918803,1752.21047,0,417.2916667,817.2916667,1217,1616.554487,-0.007849111,-1.752136752,-1.388888889,-1.148148148,-1.006944444,-0.888888889,-0.972222223,-17.77777778,-11.85185185,-9.034722222,-7.172649573,0,6.078629702,12.16043805,18.24417759,24.32934095,0,6.032926132,12.02439068,18.01512553,24.00547561,-0.004014693,-0.00317865,-0.002625686,-0.002301238,-0.002030474,-0.002234638,-0.042578904,-0.028385936,-0.021654302,-0.017185467,0,32.56666667,65.19166667,97.87051282,130.624359,0,30.54166667,59.29294872,88.07339744,116.8461538,-0.066666667,-0.058333333,-0.058119658,-0.066666667,-0.056410256,-0.183333333,-1.9,-1.254700855,-0.935416667,-0.755897436,0,3.483288747,6.968367319,10.45509489,13.94411429,0,3.417335955,6.776018119,10.13571434,13.4951431,-0.002047084,-0.001789825,-0.001781695,-0.002040828,-0.001726449,-0.005651184,-0.062103658,-0.040986255,-0.030544803,-0.024698733,0,29.55213675,59.16816239,88.76495726,118.3034188,0,32.375,67.86314103,103.2971154,138.7003205,-0.126495726,-0.063888889,-0.029344729,-0.002777778,0.013162393,-0.230555556,3.001388889,1.998575499,1.473611111,1.186837607,0,3.386153761,6.774469382,10.16213523,13.54782758,0,3.47273118,7.04192976,10.60959983,14.17640203,-0.004280432,-0.002161861,-0.000993629,-9.42E-05,0.00044685,-0.007849111,0.092642191,0.06169523,0.045556839,0.036669991
8/3/14 21:00,35,1407099630,400,609.1666667,28.73333333,35.49166667,9,20,160000,64000000,5.991464547,5.360348247,825.6044444,23722.3677,3.358057889,5.957488285,1259.658403,44707.37615,3.569297927,11493.33333,132096711.1,20.11968479,14196.66667,201545344.4,21.38532199,1019.793889,1039979.576,11.98590906,407917.5556,1.66E+11,71.81314921,0,435.0694444,871.5010684,1309.321581,1747.988248,0,400,799.7083333,1199.262821,1598.983974,0.193133494,-0.972222223,-1.362179487,-1.25,-1.104166667,-1,-34.58333333,-17.29166667,-11.72222222,-8.72275641,-6.966666667,0,6.075505037,12.15413474,18.23594309,24.31968263,0,5.991464547,11.9821994,17.97254948,23.96331667,-0.002234638,-0.003124666,-0.002863979,-0.002527924,-0.002287918,-0.082923171,-0.041461585,-0.028127523,-0.020923174,-0.016709673,0,32.44166667,65.00833333,97.63333333,130.3121795,0,28.75128205,57.53173077,86.30448718,115.0439103,-0.183333333,-0.125,-0.1,-0.089423077,-0.09,-3.616666667,-1.790384615,-1.186111111,-0.899038462,-0.725,0,3.479439613,6.962728359,10.44780693,13.9345345,0,3.358682164,6.718378381,10.07780715,13.43607683,-0.005651184,-0.003849134,-0.003076945,-0.002749067,-0.002762899,-0.118556132,-0.05865379,-0.038842676,-0.029460621,-0.023769239,0,29.37361111,58.92574786,88.5417735,118.1385684,0,35.48814103,70.92211538,106.3253205,141.8326923,-0.230555556,-0.178525641,-0.119444444,-0.079647436,-0.048333333,6.233333333,3.113141026,2.041666667,1.541185897,1.266666667,0,3.380088989,6.76624275,10.15455837,13.54222422,0,3.56919858,7.136868646,10.70367085,14.27340836,-0.007849111,-0.006064772,-0.004057611,-0.0027075,-0.001645166,0.193133494,0.0964674,0.063358822,0.047799766,0.039189419
8/3/14 21:01,40,1407099689,400,610,28.76923077,35.48461538,9,20,160000,64000000,5.991464547,5.363695626,827.6686391,23811.39008,3.35930644,5.956896456,1259.157929,44680.73482,3.569099233,11507.69231,132426982.2,20.12716544,14193.84615,201465268.6,21.38413152,1020.865089,1042165.529,11.98969804,408346.0355,1.67E+11,71.83585073,0,417.2916667,852.3611111,1288.792735,1726.613248,0,399.7083333,799.2628205,1198.983974,1598.722611,-0.000198694,-34.58333333,-17.77777778,-12.43589744,-9.583333333,-7.8,0,-0.291666667,-0.102564103,-0.0625,-0.054545455,0,6.032926132,12.10843117,18.18706087,24.26886922,0,5.990734848,11.98108493,17.97185212,23.96266304,-0.082923171,-0.042578904,-0.029724167,-0.022878777,-0.018606973,0,-0.000729699,-0.000256509,-0.000156299,-0.00013641,0,30.54166667,62.98333333,95.55,128.175,0,28.78044872,57.55320513,86.29262821,115.0051282,-3.616666667,-1.9,-1.288888889,-0.979166667,-0.794871795,0.035897436,0.029166667,0.006837607,-0.002083333,-0.006666667,0,3.417335955,6.896775568,10.38006431,13.86514289,0,3.359696217,6.719124982,10.07739466,13.43472714,-0.118556132,-0.062103658,-0.0420848,-0.031946742,-0.02591048,0.001248551,0.001014052,0.000237883,-7.25E-05,-0.000232153,0,32.375,61.74861111,91.30074786,120.9167735,0,35.43397436,70.83717949,106.3445513,142.0085664,6.233333333,3.001388889,1.958760684,1.46875,1.182948718,-0.007051282,-0.054166667,-0.022863248,0.025,0.048939394,0,3.47273118,6.852820169,10.23897393,13.62728955,0,3.567670066,7.134472265,10.70420978,14.27834992,0.193133494,0.092642191,0.06033465,0.045240165,0.036460699,-0.000198694,-0.001528514,-0.00064481,0.0007034,0.001374166
8/3/14 21:02,44,1407099749,399.4166667,609.3333333,28.79166667,35.38333333,9,19.98541135,159533.6736,63720408.14,5.990005149,5.365786677,828.9600694,23867.142,3.360085993,5.948389138,1251.980278,44299.2355,3.566240899,11499.87153,132247045.2,20.1269324,14132.69306,199733013,21.36180135,1018.745139,1037841.658,11.9828761,406903.7876,1.66E+11,71.77748952,0,400,817.2916667,1252.361111,1688.792735,0,399.5544872,799.275641,1199.014277,1598.377914,-0.002858334,0,-17.29166667,-11.85185185,-9.326923077,-7.666666667,-0.583333333,-0.153846154,-0.083333333,-0.068181818,-0.2,0,5.991464547,12.02439068,18.09989572,24.17852542,0,5.990350085,11.98111727,17.97192819,23.96180015,0,-0.041461585,-0.028385936,-0.022293125,-0.018303022,-0.001459398,-0.000384763,-0.000208398,-0.000170513,-0.000500626,0,28.75128205,59.29294872,91.73461538,124.3012821,0,28.77275641,57.51217949,86.22467949,114.8837704,0.035897436,-1.790384615,-1.254700855,-0.957692308,-0.776153846,0.022435897,-0.007692308,-0.01474359,-0.017307692,-0.03020979,0,3.358682164,6.776018119,10.25545773,13.73874648,0,3.359428765,6.717698446,10.07503092,13.4305006,0.001248551,-0.05865379,-0.040986255,-0.031251462,-0.025307683,0.000779553,-0.000267451,-0.000512872,-0.000602329,-0.001052839,0,35.48814103,67.86314103,97.23675214,126.7888889,0,35.40320513,70.91057692,106.5745921,142.3427739,-0.007051282,3.113141026,1.998575499,1.467307692,1.173589744,-0.101282051,-0.030769231,0.035683761,0.062937063,0.063076923,0,3.56919858,7.04192976,10.42201875,13.80817251,0,3.566802199,7.136539712,10.71067986,14.28773818,-0.000198694,0.0964674,0.06169523,0.045201314,0.036152393,-0.002858334,-0.000867867,0.001004098,0.001767382,0.001769732
8/3/14 21:03,43,1407099809,399.6923077,609.3076923,28.75384615,35.42307692,9,19.99230621,159753.9408,63852421.27,5.99069502,5.362261291,826.7836686,23773.21041,3.358771538,5.951728902,1254.794379,44448.6778,3.567363498,11492.69112,132081949.3,20.12137592,14158.33136,200458346.9,21.37098674,1018.549704,1037443.5,11.98195898,407106.4817,1.66E+11,71.78026201,0,399.7083333,799.7083333,1217,1652.069444,0,399.7211538,799.4597902,1198.823427,1597.365093,0.001122599,-0.583333333,-0.291666667,-11.72222222,-9.034722222,-7.578205128,0.275641025,0.166666667,0.103535353,-0.104166667,-0.266666667,0,5.990734848,11.9821994,18.01512553,24.09063056,0,5.990767186,11.98157811,17.97145007,23.95926146,-0.001459398,-0.000729699,-0.028127523,-0.021654302,-0.01812638,0.000689871,0.000417101,0.000259116,-0.000260933,-0.000668757,0,28.78044872,57.53173077,88.07339744,120.5150641,0,28.73942308,57.45192308,86.11101399,114.6034382,0.022435897,0.029166667,-1.186111111,-0.935416667,-0.761666667,-0.037820513,-0.033333333,-0.030555556,-0.043371212,-0.085,0,3.359696217,6.718378381,10.13571434,13.61515395,0,3.358269681,6.715602154,10.07107184,13.42070033,0.000779553,0.001014052,-0.038842676,-0.030544803,-0.024845259,-0.001314456,-0.001159085,-0.001062957,-0.001510937,-0.002974249,0,35.43397436,70.92211538,103.2971154,132.6707265,0,35.50737179,71.17138695,106.9395688,142.7937354,-0.101282051,-0.054166667,2.041666667,1.473611111,1.153589744,0.03974359,0.104166667,0.117676768,0.104166667,0.105,0,3.567670066,7.136868646,10.60959983,13.98968882,0,3.569737513,7.143877657,10.72093598,14.30039463,-0.002858334,-0.001528514,0.063358822,0.045556839,0.035589385,0.001122599,0.002935314,0.003309287,0.002926748,0.002945699
8/3/14 21:04,44,1407099869,399.75,610.0833333,28.725,35.59166667,9,19.99374902,159800.0625,63880074.98,5.990839352,5.359570878,825.125625,23701.73358,3.357767824,5.96587518,1266.766736,45086.33942,3.572111528,11482.81875,131855126.4,20.11584761,14227.76875,202429403.6,21.39994631,1022.370625,1045241.695,11.99432115,408692.6573,1.67E+11,71.85605115,0,399.5544872,799.2628205,1199.262821,1616.554487,0,399.7386364,799.1022727,1197.643939,1595.108683,0.00474803,0.275641025,-0.153846154,-0.102564103,-8.72275641,-7.172649573,0.057692308,0.017482517,-0.230769231,-0.40224359,-0.569230769,0,5.990350085,11.98108493,17.97254948,24.00547561,0,5.990810924,11.98068288,17.96849427,23.95359929,0.000689871,-0.000384763,-0.000256509,-0.020923174,-0.017185467,0.000144331,4.37E-05,-0.000577868,-0.001008414,-0.001429267,0,28.77275641,57.55320513,86.30448718,116.8461538,0,28.7125,57.37159091,85.86401515,114.0819639,-0.037820513,-0.007692308,0.006837607,-0.899038462,-0.755897436,-0.028846154,-0.026923077,-0.045221445,-0.096794872,-0.136923077,0,3.359428765,6.719124982,10.07780715,13.4951431,0,3.357332473,6.712802157,10.06243065,13.40237502,-0.001314456,-0.000267451,0.000237883,-0.029460621,-0.024698733,-0.001003714,-0.000937207,-0.001576431,-0.003389198,-0.00481951,0,35.40320513,70.83717949,106.3253205,138.7003205,0,35.66401515,71.43219697,107.2863636,143.3674534,0.03974359,-0.030769231,-0.022863248,1.541185897,1.186837607,0.168589744,0.156643357,0.125641026,0.121314103,0.166153846,0,3.566802199,7.134472265,10.70367085,14.17640203,0,3.574140144,7.15119847,10.73065711,14.31641455,0.001122599,-0.000867867,-0.00064481,0.047799766,0.036669991,0.00474803,0.004402631,0.003528132,0.003401474,0.004636396
8/3/14 21:05,39,1407099925,399.7272727,611,28.7,35.73636364,9,19.99318066,159781.8926,63869180.14,5.990782496,5.357238094,823.69,23639.903,3.356897123,5.977989933,1277.087686,45638.46994,3.57616876,11472.17273,131610747.1,20.11044053,14284.79917,204055487.4,21.42404921,1025.633636,1051924.356,12.00483062,409973.7363,1.68E+11,71.91832915,0,399.7211538,799.275641,1198.983974,1598.983974,0,399.3636364,797.905303,1195.370047,1583.754662,0.004057232,0.057692308,0.166666667,-0.083333333,-0.0625,-6.966666667,-0.022727273,-0.375,-0.555555556,-0.725961539,-3.965384615,0,5.990767186,11.98111727,17.97185212,23.96331667,0,5.989871957,11.97768335,17.96278837,23.92454711,0.000144331,0.000417101,-0.000208398,-0.000156299,-0.016709673,-5.69E-05,-0.000938967,-0.001392663,-0.001822667,-0.01017411,0,28.73942308,57.51217949,86.29262821,115.0439103,0,28.65909091,57.15151515,85.36946387,112.6540793,-0.028846154,-0.033333333,-0.01474359,-0.002083333,-0.725,-0.025,-0.053409091,-0.119444444,-0.163942308,-0.445,0,3.358269681,6.717698446,10.07739466,13.43607683,0,3.355469683,6.705098179,10.04504255,13.3509519,-0.001003714,-0.001159085,-0.000512872,-7.25E-05,-0.023769239,-0.000870701,-0.00186279,-0.004184359,-0.005773459,-0.016124618,0,35.50737179,70.91057692,106.3445513,141.8326923,0,35.76818182,71.62234848,107.7034382,145.8495921,0.168589744,0.104166667,0.035683761,0.025,1.266666667,0.14469697,0.104166667,0.105555556,0.165544872,0.889358974,0,3.569737513,7.136539712,10.70420978,14.27340836,0,3.577058327,7.156516971,10.74227441,14.38246741,0.00474803,0.002935314,0.001004098,0.0007034,0.039189419,0.004057232,0.002918183,0.002952622,0.004608487,0.023545801
8/3/14 21:06,32,1407099993,399,607.5454545,28.61818182,35.8,9,19.97498436,159201,63521199,5.988961417,5.349596416,819.0003306,23438.30037,3.354042244,5.983310121,1281.64,45882.712,3.577947893,11418.65455,130385671.6,20.08722959,14284.2,204038369.6,21.42819189,1024.530909,1049663.584,12.00058838,408787.8327,1.67E+11,71.87106079,0,399.7386364,799.4597902,1199.014277,1598.722611,0,398.5416667,796.0064103,1184.391026,1564.352564,0.001779134,-0.022727273,0.017482517,0.103535353,-0.068181818,-0.054545455,-0.727272727,-0.821969697,-0.96037296,-4.951048951,-3.945454545,0,5.990810924,11.98157811,17.97192819,23.96266304,0,5.98781139,11.97291641,17.93467516,23.87474519,-5.69E-05,4.37E-05,0.000259116,-0.000170513,-0.00013641,-0.001821079,-0.002060566,-0.002411271,-0.012703423,-0.010122249,0,28.7125,57.45192308,86.22467949,115.0051282,0,28.49242424,56.71037296,83.99498834,110.5283217,-0.025,-0.026923077,-0.030555556,-0.017307692,-0.006666667,-0.081818182,-0.166666667,-0.21025641,-0.55,-0.426666667,0,3.357332473,6.715602154,10.07503092,13.43472714,0,3.349628495,6.689572862,9.995482221,13.27388324,-0.000870701,-0.000937207,-0.001062957,-0.000602329,-0.000232153,-0.002854879,-0.005841188,-0.007407712,-0.019938097,-0.015447965,0,35.66401515,71.17138695,106.5745921,142.0085664,0,35.85416667,71.93525641,110.0814103,150.063141,0.14469697,0.156643357,0.117676768,0.062937063,0.048939394,0.063636364,0.085984848,0.172494172,1.075524476,0.837727273,0,3.574140144,7.143877657,10.71067986,14.27834992,0,3.579458644,7.16521608,10.80540908,14.4938307,0.004057232,0.004402631,0.003309287,0.001767382,0.001374166,0.001779134,0.002400318,0.004792239,0.028417943,0.022166787
8/3/14 21:07,31,1407100049,398.0833333,601.3333333,28.36666667,35.90833333,9,19.9520258,158470.3403,63084401.29,5.986661364,5.326036675,804.6677778,22825.74263,3.345214747,5.992356242,1289.408403,46300.50673,3.580969395,11292.29722,127515976.6,20.02666788,14294.50903,204332988.3,21.43805112,1018.599722,1037545.394,11.97911163,405487.5728,1.64E+11,71.71488475,0,399.3636364,799.1022727,1198.823427,1598.377914,0,397.4647436,785.849359,1165.810897,1545.810897,0.003021501,-0.727272727,-0.375,-0.230769231,-0.104166667,-0.2,-0.916666667,-1.076923077,-6.358974359,-4.75,-3.8,0,5.989871957,11.98068288,17.97145007,23.96180015,0,5.985105024,11.94686377,17.8869338,23.82710505,-0.001821079,-0.000938967,-0.000577868,-0.000260933,-0.000500626,-0.002300053,-0.002706367,-0.016330871,-0.012197541,-0.009758033,0,28.65909091,57.37159091,86.11101399,114.8837704,0,28.21794872,55.5025641,82.03589744,108.6192308,-0.081818182,-0.053409091,-0.045221445,-0.043371212,-0.03020979,-0.251515151,-0.274475524,-0.706060606,-0.512878788,-0.403636364,0,3.355469683,6.712802157,10.07107184,13.4305006,0,3.339944366,6.645853726,9.924254741,13.204539,-0.002854879,-0.00186279,-0.001576431,-0.001510937,-0.001052839,-0.008827497,-0.009684129,-0.025632504,-0.018596237,-0.014626206,0,35.76818182,71.43219697,106.9395688,142.3427739,0,36.08108974,74.22724359,114.2089744,154.086859,0.063636364,0.104166667,0.125641026,0.104166667,0.063076923,0.108333333,0.226923077,1.412820513,1.03125,0.806153846,0,3.577058327,7.15119847,10.72093598,14.28773818,0,3.585757436,7.225950439,10.91437205,14.60019325,0.001779134,0.002918183,0.003528132,0.002926748,0.001769732,0.003021501,0.006298792,0.037297546,0.0272637,0.021338363
8/3/14 21:08,36,1407100108,396.8461538,596.6923077,28.06923077,36.25384615,9,19.92099781,157486.8698,62498058.57,5.983548684,5.298040276,787.881716,22115.2337,3.334673986,6.021116687,1314.341361,47649.92949,3.590545476,11139.16627,124081025.2,19.95318414,14387.19941,206991506.8,21.48420366,1017.617574,1035545.527,11.9732986,403837.6203,1.63E+11,71.64281505,0,398.5416667,797.905303,1197.643939,1597.365093,0,388.3846154,768.3461538,1148.346154,1528.346154,0.009576082,-0.916666667,-0.821969697,-0.555555556,-0.40224359,-0.266666667,-1.237179487,-9.080128205,-6.027777778,-4.520833333,-3.616666667,0,5.98781139,11.97768335,17.96849427,23.95926146,0,5.961758743,11.90182877,17.84200002,23.78217128,-0.002300053,-0.002060566,-0.001392663,-0.001008414,-0.000668757,-0.00311268,-0.02334628,-0.015496704,-0.011622528,-0.009298022,0,28.49242424,57.15151515,85.86401515,114.6034382,0,27.28461538,53.81794872,80.40128205,106.9887821,-0.251515151,-0.166666667,-0.119444444,-0.096794872,-0.085,-0.297435898,-0.933333333,-0.6,-0.441666667,-0.358333333,0,3.349628495,6.705098179,10.06243065,13.42070033,0,3.305909359,6.584310375,9.864594631,13.1450357,-0.008827497,-0.005841188,-0.004184359,-0.003389198,-0.002974249,-0.010540761,-0.034035007,-0.021852483,-0.016075883,-0.013048765,0,35.85416667,71.62234848,107.2863636,142.7937354,0,38.14615385,78.12788462,118.0057692,157.8336538,0.108333333,0.085984848,0.105555556,0.121314103,0.105,0.34551282,2.065064103,1.338888889,0.980608974,0.783333333,0,3.579458644,7.156516971,10.73065711,14.30039463,0,3.640193004,7.328614616,11.01443582,14.6990031,0.003021501,0.002400318,0.002952622,0.003401474,0.002945699,0.009576082,0.054435568,0.035344433,0.025917579,0.020705092
8/3/14 22:04,41,1407103469,379.9230769,585.0769231,26.5,40.03846154,9,19.49161555,144341.5444,54838683.67,5.939968803,5.14781507,702.25,18609.625,3.277144733,6.327595241,1603.078402,64184.79296,3.689840531,10067.96154,101363849.5,19.46613748,15211.5355,231390812.4,21.91753764,1061.019231,1125761.808,12.09214146,403105.6908,1.62E+11,71.82694304,0,397.4647436,796.0064103,1195.370047,1595.108683,0,379.9615385,759.9615385,1139.961538,1519.961538,0.099295054,-1.237179487,-1.076923077,-0.96037296,-0.725961539,-0.569230769,-16.92307692,-8.423076923,-5.615384615,-4.211538461,-3.369230769,0,5.985105024,11.97291641,17.96278837,23.95359929,0,5.940070028,11.88024128,17.82041253,23.76058379,-0.00311268,-0.002706367,-0.002411271,-0.001822667,-0.001429267,-0.043579881,-0.021688716,-0.014459144,-0.010844358,-0.008675486,0,28.21794872,56.71037296,85.36946387,114.0819639,0,26.53333333,53.11666667,79.70416667,106.2866667,-0.297435898,-0.274475524,-0.21025641,-0.163942308,-0.136923077,-1.569230769,-0.751282051,-0.48974359,-0.373557692,-0.295846154,0,3.339944366,6.689572862,10.04504255,13.40237502,0,3.278401015,6.558685272,9.839126342,13.11937941,-0.010540761,-0.009684129,-0.007407712,-0.005773459,-0.00481951,-0.057529253,-0.027508344,-0.017920923,-0.013675765,-0.010827756,0,36.08108974,71.93525641,107.7034382,143.3674534,0,39.98173077,79.85961538,119.6875,159.58,0.34551282,0.226923077,0.172494172,0.165544872,0.166153846,3.784615385,1.835576923,1.192307692,0.892788462,0.741230769,0,3.585757436,7.16521608,10.74227441,14.31641455,0,3.688421612,7.374242814,11.0588101,14.744997,0.009576082,0.006298792,0.004792239,0.004608487,0.004636396,0.099295054,0.048228609,0.031364744,0.023487345,0.019466695
8/3/14 22:05,41,1407103529,380,586.6666667,26.56666667,39.925,9,19.49358869,144400,54872000,5.940171253,5.154286242,705.7877778,18750.42863,3.279657297,6.318623268,1594.005625,63640.67458,3.687002694,10095.33333,101915755.1,19.481726,15171.5,230174412.3,21.90142741,1060.674167,1125029.688,12.09210529,403056.1833,1.62E+11,71.82917623,0,388.3846154,785.849359,1184.391026,1583.754662,0,380,760,1140,1519.958333,-0.002837836,-16.92307692,-9.080128205,-6.358974359,-4.951048951,-3.965384615,0.076923077,0.038461538,0.025641026,0.019230769,-0.001282051,0,5.961758743,11.94686377,17.93467516,23.92454711,0,5.940171253,11.88034251,17.82051376,23.76057535,-0.043579881,-0.02334628,-0.016330871,-0.012703423,-0.01017411,0.00020245,0.000101225,6.75E-05,5.06E-05,-3.37E-06,0,27.28461538,55.5025641,83.99498834,112.6540793,0,26.58333333,53.17083333,79.75333333,106.2483333,-1.569230769,-0.933333333,-0.706060606,-0.55,-0.445,0.066666667,0.05,0.025,0.0225,-0.02,0,3.305909359,6.645853726,9.995482221,13.3509519,0,3.280284256,6.560725326,9.840978391,13.117928,-0.057529253,-0.034035007,-0.025632504,-0.019938097,-0.016124618,0.002512564,0.001883241,0.000942064,0.000847618,-0.000756145,0,38.14615385,74.22724359,110.0814103,145.8495921,0,39.87788462,79.70576923,119.5982692,159.6782692,3.784615385,2.065064103,1.412820513,1.075524476,0.889358974,-0.113461539,-0.103846154,-0.071153846,-0.019615385,0.032307692,0,3.640193004,7.225950439,10.80540908,14.38246741,0,3.685821202,7.370388485,11.05657539,14.74744836,0.099295054,0.054435568,0.037297546,0.028417943,0.023545801,-0.002837836,-0.00260041,-0.001781892,-0.000490394,0.000805293
